date,hotelid,hotelname,price,resid,planid,pref,city,GA,device,ref
2023/11/23,S200192,白馬アルプスホテル,22000,2486933821,3500119-26408970-8502206-15508817,Osaka,Osaka,GA1826303832.1700709496,desktop,google / cpc
2023/11/23,S200192,白馬アルプスホテル,27500,2486933178,3500119-26408970-8502206-15508817,Osaka,Osaka,GA1826303832.1700709496,desktop,google / cpc
2023/11/23,S200192,白馬アルプスホテル,22000,2486933147,3500119-26408970-8502206-15508817,Osaka,Osaka,GA1826303832.1700709496,desktop,google / cpc
2023/12/6,S010241,登別万世閣,22000,2486965815,3501707-26430318-8523477-15526529,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2023/11/3,S420015,ホテル日航ハウステンボス,24200,2486851909,3491745-26280164-8470764-15404794,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2023/11/3,S010241,登別万世閣,23100,2486851482,3490955-26198733-8468940-15333662,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2023/12/6,S010241,登別万世閣,22000,2486965820,3501707-26430318-8523477-15526529,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2024/1/3,S010241,登別万世閣,22000,2487049255,3501707-26430318-8523477-15526529,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2023/11/3,S010241,登別万世閣,23100,2486851405,3490955-26198733-8468940-15333662,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2024/1/2,S010241,登別万世閣,24200,2487056824,3490955-26147958-8468940-15288317,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2024/1/2,S010241,登別万世閣,24200,2487056821,3490955-26147958-8468940-15288317,New Taipei City,(not set),GA1826392680.1698741248,desktop,google / organic
2023/12/18,S270023,新阪急ホテルアネックス,13000,KA4029444h,0-1000556157-0-1000121735,Saitama,Saitama,GA1829543711.1702821531,mobile,google / organic
2023/12/24,S230045,モンブランホテルラフィネ名古屋駅前,22000,KA60294821,0-1001483622-0-1000308930,Tokyo,Minato City,GA1829543711.1702821531,mobile,google / organic
2023/12/18,S270023,新阪急ホテルアネックス,24000,KA2029444e,0-1000556157-0-1000121735,Saitama,Saitama,GA1829543711.1702821531,mobile,google / organic
2023/12/18,S270023,新阪急ホテルアネックス,11400,KA5029444j,0-1000556157-0-1000121735,Saitama,Saitama,GA1829543711.1702821531,mobile,google / organic
2023/12/17,S230046,ザ サイプレス メルキュールホテル名古屋,11550,2487000675,3487604-26074567-8456232-15224455,Saitama,Saitama,GA1829543711.1702821531,mobile,google / organic
2023/12/31,S470077,カフーリゾートフチャク コンド・ホテル,35200,2487054782,3502068-26516371-8524184-15603353,Osaka,Osaka,GA1829600204.1703729989,mobile,google / cpc
2024/1/1,S470077,カフーリゾートフチャク コンド・ホテル,25300,2487057066,3506187-26646368-8562422-15720574,Fukuoka,Fukuoka,GA1829600204.1703729989,mobile,google / cpc
2024/1/1,S470077,カフーリゾートフチャク コンド・ホテル,33000,2487057199,3506187-26646370-8562422-15720576,Fukuoka,Fukuoka,GA1829600204.1703729989,mobile,google / cpc
2024/1/1,S470077,カフーリゾートフチャク コンド・ホテル,25300,2487057113,3506187-26646367-8562422-15720573,Fukuoka,Fukuoka,GA1829600204.1703729989,mobile,google / cpc
2023/12/31,S470077,カフーリゾートフチャク コンド・ホテル,35200,2487054787,3502068-26516371-8524184-15603353,Osaka,Osaka,GA1829600204.1703729989,mobile,google / cpc
2023/12/31,S470077,カフーリゾートフチャク コンド・ホテル,25300,2487054792,3506187-26646366-8562422-15720572,Tokyo,(not set),GA1829600204.1703729989,mobile,GoogleHotelAds / referral
2023/12/31,S470077,カフーリゾートフチャク コンド・ホテル,25300,2487054768,3506187-26646366-8562422-15720572,Tokyo,(not set),GA1829600204.1703729989,mobile,google / cpc
2023/11/15,S130832,ダイワロイネットホテル東京有明,14300,2486883764,3494735-26333639-8477579-15449904,Chiba,Yachiyo,GA1830296331.1665334822,mobile,atrrd.valuecommerce.com / referral
2023/11/10,S130173,ホテルイースト２１東京,18700,2486868374,3489203-26182181-8465036-15318543,Chiba,Yachiyo,GA1830296331.1665334822,mobile,atrrd.valuecommerce.com / referral
2023/10/21,S131052,ヴィアインプライム赤坂＜茜音の湯＞,15000,2486794865,3494942-26356699-8478127-15467649,Chiba,Yachiyo,GA1830296331.1665334822,mobile,atrrd.valuecommerce.com / referral
2023/10/21,S130022,秋葉原ワシントンホテル,17600,2486794172,3494735-26333592-8477579-15449868,Chiba,Yachiyo,GA1830296331.1665334822,mobile,atrrd.valuecommerce.com / referral
2023/11/6,S131026,クインテッサホテル東京銀座,17600,2486844154,3457751-25365873-8284485-14672308,Chiba,Yachiyo,GA1830296331.1665334822,mobile,atrrd.valuecommerce.com / referral
2023/10/21,S131002,京成リッチモンドホテル東京門前仲町,18700,2486794182,3466380-25807246-8307439-15007771,Chiba,Yachiyo,GA1830296331.1665334822,mobile,atrrd.valuecommerce.com / referral
2023/11/10,S130881,ヴィアイン日本橋人形町,12500,2486863869,3457751-25365792-8284485-14672231,Chiba,Yachiyo,GA1830296331.1665334822,mobile,atrrd.valuecommerce.com / referral
2023/11/7,S430027,アークホテル熊本城前,13750,2486879767,3457755-25890333-8284500-15074241,Yamagata,Yamagata,GA1830512186.1699336534,desktop,mail.nifty.com / referral
2023/11/9,S400029,八百治博多ホテル,7189,2486877469,3487916-26146227-8462504-15286802,Hokkaido,Sapporo,GA1830512186.1699336534,desktop,bing / cpc
2023/11/9,S400006,ホテルクラウンヒルズ小倉,6215,2486876748,3487916-26154805-8462504-15294605,Hokkaido,Sapporo,GA1830512186.1699336534,desktop,bing / cpc
2023/11/7,S400088,西鉄イン小倉,4587,2486846517,3455100-25335524-8277998-14650316,Yamagata,Yamagata,GA1830512186.1699336534,desktop,mail.nifty.com / referral
2023/11/9,S430092,アパホテル〈熊本交通センター南〉,18000,KA9029114b,0-1000183096-0-1000039708,Hokkaido,Sapporo,GA1830512186.1699336534,desktop,bing / cpc
2023/11/7,S400308,ホテルＷＢＦグランデ博多,5280,2486846403,3453879-25340046-8275030-14653345,Yamagata,Yamagata,GA1830512186.1699336534,desktop,mail.nifty.com / referral
2023/10/22,S130261,スマイルホテル巣鴨,7500,2486797370,3478234-26008268-8336701-15169094,Tokyo,(not set),GA1832253377.1697510873,mobile,mail.google.com / referral
2023/10/22,S130261,スマイルホテル巣鴨,7500,2486796497,3478234-26008268-8336701-15169094,Shimane,Matsue,GA1832253377.1697510873,mobile,mail.google.com / referral
2023/10/22,S130261,スマイルホテル巣鴨,7500,2486796418,3478234-26008268-8336701-15169094,Shimane,Matsue,GA1832253377.1697510873,mobile,mail.google.com / referral
2023/10/17,S130261,スマイルホテル巣鴨,7500,2486775935,3478234-26008268-8336701-15169094,Ehime,Niihama,GA1832253377.1697510873,mobile,mail.google.com / referral
2023/10/22,S130261,スマイルホテル巣鴨,8500,2486796435,3478234-26008268-8336701-15169094,Shimane,Matsue,GA1832253377.1697510873,mobile,mail.google.com / referral
2023/12/18,S010218,ホテルグランテラス千歳,4840,2487003947,3453836-25151912-8274883-14521118,Hokkaido,Asahikawa,GA1832304815.1701467578,mobile,m.mail.yahoo.co.jp / referral
2023/12/17,S010218,ホテルグランテラス千歳,4290,2487008833,3453836-25151912-8274883-14521118,Hokkaido,Asahikawa,GA1832304815.1701467578,mobile,m.mail.yahoo.co.jp / referral
2023/12/2,S010218,ホテルグランテラス千歳,4840,2486978287,3453836-25151912-8274883-14521118,Hokkaido,Asahikawa,GA1832304815.1701467578,mobile,m.mail.yahoo.co.jp / referral
2023/12/2,S010218,ホテルグランテラス千歳,4290,2486946876,3453836-25151912-8274883-14521118,Hokkaido,Asahikawa,GA1832304815.1701467578,mobile,m.mail.yahoo.co.jp / referral
2023/12/29,S010218,ホテルグランテラス千歳,4290,2487052852,3453836-25151912-8274883-14521118,Hokkaido,Asahikawa,GA1832304815.1701467578,mobile,m.mail.yahoo.co.jp / referral
2023/9/27,S130253,東急ステイ池袋,8140,2486674566,3494942-26353012-8478127-15466025,Yamaguchi,Ube,GA1833421335.1673590950,desktop,tour.ne.jp / referral
2023/10/3,S130097,ホテルメトロポリタン,14437,2486682491,3488583-26193937-8463461-15329407,Yamaguchi,Shimonoseki,GA1833421335.1673590950,desktop,tour.ne.jp / referral
2023/10/20,S131052,ヴィアインプライム赤坂＜茜音の湯＞,20900,2486791073,3494942-26356700-8478127-15467650,Yamaguchi,Ube,GA1833421335.1673590950,desktop,tour.ne.jp / referral
2023/10/3,S130097,ホテルメトロポリタン,14437,2486682401,3488583-26193937-8463461-15329407,Yamaguchi,Shimonoseki,GA1833421335.1673590950,desktop,tour.ne.jp / referral
2023/9/27,S130097,ホテルメトロポリタン,52932,2486674453,3488583-26193925-8463461-15329395,Yamaguchi,Ube,GA1833421335.1673590950,desktop,tour.ne.jp / referral
2023/11/5,S270087,ホテル近鉄ユニバーサル・シティ,15400,2486848475,3487484-26116987-8455993-15262456,Gifu,Nakatsugawa,GA183482869.1696085391,mobile,google / cpc
2023/10/11,S270479,ホテルインターゲート大阪梅田,16060,2486724770,3451741-25176213-8268830-14534852,Tokyo,(not set),GA183482869.1696085391,mobile,google / cpc
2023/11/1,S270251,ザ パーク フロント ホテル アット ユニバーサル・スタジオ・ジャパン,42900,2486823954,3487486-26117555-8455995-15262994,Tokyo,(not set),GA183482869.1696085391,mobile,google / cpc
2023/10/1,S130943,浅草東武ホテル,18700,2486694233,3466380-25642987-8307439-14883184,Aomori,Misawa,GA183482869.1696085391,mobile,google / cpc
2023/10/26,S270087,ホテル近鉄ユニバーサル・シティ,16280,2486809066,3487484-26116989-8455993-15262458,Yamanashi,Kofu,GA183482869.1696085391,mobile,google / cpc
2023/10/11,S270251,ザ パーク フロント ホテル アット ユニバーサル・スタジオ・ジャパン,28600,2486723489,3487486-26117555-8455995-15262994,Tokyo,(not set),GA183482869.1696085391,mobile,google / cpc
2023/10/6,S240006,プラトンホテル四日市,32700,KA00287540,0-1001113615-0-1000244951,Mie,Yokkaichi,GA1835579897.1696558833,desktop,yahoo / cpc
2023/10/6,S240006,プラトンホテル四日市,32700,KA9028754y,0-1001113615-0-1000244951,Mie,Yokkaichi,GA1835579897.1696558833,desktop,bing / cpc
2023/10/6,S240006,プラトンホテル四日市,29200,KA1028752a,0-1001113615-0-1000244951,Mie,Tsu,GA1835579897.1696558833,desktop,bing / cpc
2023/10/6,S240006,プラトンホテル四日市,32700,KA2028753e,0-1001113615-0-1000244951,Mie,Yokkaichi,GA1835579897.1696558833,desktop,yahoo / cpc
2023/10/6,S240006,プラトンホテル四日市,7800,KA7028753u,0-1001114087-0-1000245012,Mie,Yokkaichi,GA1835579897.1696558833,desktop,yahoo / cpc
2023/10/6,S240006,プラトンホテル四日市,24800,KA7028752s,0-1001113615-0-1000244951,Mie,Tsu,GA1835579897.1696558833,desktop,bing / cpc
2023/10/6,S240006,プラトンホテル四日市,7800,KA30287556,0-1001114087-0-1000245012,Mie,Yokkaichi,GA1835579897.1696558833,desktop,bing / cpc
2023/10/6,S240006,プラトンホテル四日市,7800,KA90287553,0-1001114087-0-1000245012,Mie,Yokkaichi,GA1835579897.1696558833,desktop,bing / cpc
2023/10/6,S240006,プラトンホテル四日市,29200,KA80287525,0-1001113615-0-1000244951,Mie,Tsu,GA1835579897.1696558833,desktop,bing / cpc
2023/10/6,S240006,プラトンホテル四日市,24800,KA2028752l,0-1001113615-0-1000244951,Mie,Tsu,GA1835579897.1696558833,desktop,bing / cpc
2023/10/6,S240006,プラトンホテル四日市,24800,KA4028752n,0-1001113615-0-1000244951,Mie,Tsu,GA1835579897.1696558833,desktop,bing / cpc
2023/12/6,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486963261,3496264-26364139-8492834-15473559,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/12/6,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486963267,3496264-26364139-8492834-15473559,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/12/6,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486963276,3496264-26364139-8492834-15473559,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/12/6,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486963277,3496264-26364139-8492834-15473559,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/12/6,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486963279,3496264-26364139-8492834-15473559,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/12/6,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486963299,3496264-26364141-8492834-15473561,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/12/7,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486967446,3496264-26364139-8492834-15473559,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/12/6,S131028,ラビスタ東京ベイ（共立リゾート）,16500,2486963295,3496264-26364139-8492834-15473559,Tokyo,Shinagawa City,GA1837178897.1620095607,mobile,google / organic
2023/10/19,S400151,コートホテル福岡天神,15400,2486766376,3453879-25613188-8275030-14861175,Tochigi,Oyama,GA1837791521.1697605902,mobile,google / organic
2023/10/19,S400151,コートホテル福岡天神,15400,2486766328,3453879-25613188-8275030-14861175,Tochigi,Oyama,GA1837791521.1697605902,mobile,google / organic
2023/10/19,S400151,コートホテル福岡天神,15400,2486766392,3453879-25613188-8275030-14861175,Tochigi,Oyama,GA1837791521.1697605902,mobile,google / organic
2023/10/18,S400151,コートホテル福岡天神,14300,2486761069,3453879-25613189-8275030-14861177,Miyagi,Osaki,GA1837791521.1697605902,mobile,google / organic
2023/10/19,S400151,コートホテル福岡天神,12100,2486766343,3453879-25613188-8275030-14861175,Tochigi,Oyama,GA1837791521.1697605902,mobile,google / organic
2023/10/18,S400151,コートホテル福岡天神,14300,2486761013,3453879-25613189-8275030-14861177,Miyagi,Osaki,GA1837791521.1697605902,mobile,google / organic
2023/10/2,S400026,ＥＮ ＨＯＴＥＬ Ｈａｋａｔａ（旧コートホテル博多駅前）,10175,2486680780,3453879-25247019-8275030-14585580,Fukuoka,Tagawa,GA1838529286.1696061460,desktop,google / cpc
2023/10/2,S400026,ＥＮ ＨＯＴＥＬ Ｈａｋａｔａ（旧コートホテル博多駅前）,10450,2486680790,3453879-25247019-8275030-14585580,Fukuoka,Tagawa,GA1838529286.1696061460,desktop,google / cpc
2023/10/2,S400026,ＥＮ ＨＯＴＥＬ Ｈａｋａｔａ（旧コートホテル博多駅前）,6600,2486681562,3453879-25247019-8275030-14585580,Fukuoka,Tagawa,GA1838529286.1696061460,desktop,google / cpc
2023/10/2,S400026,ＥＮ ＨＯＴＥＬ Ｈａｋａｔａ（旧コートホテル博多駅前）,52250,2486681131,3453879-25247019-8275030-14585580,Fukuoka,Tagawa,GA1838529286.1696061460,desktop,google / cpc
2023/10/2,S400026,ＥＮ ＨＯＴＥＬ Ｈａｋａｔａ（旧コートホテル博多駅前）,78375,2486681008,3453879-25247019-8275030-14585580,Fukuoka,Tagawa,GA1838529286.1696061460,desktop,google / cpc
2023/10/3,S400026,ＥＮ ＨＯＴＥＬ Ｈａｋａｔａ（旧コートホテル博多駅前）,5225,2486683157,3453879-25247019-8275030-14585580,Tokyo,Nerima City,GA1838529286.1696061460,desktop,google / organic
2023/10/7,S131007,東急ステイ新宿イーストサイド,17200,2486706894,3467983-25496086-8311519-14765694,Tokyo,Hachioji,GA183940791.1692329861,mobile,tour.ne.jp / referral
2023/10/27,S130067,渋谷エクセルホテル東急,29800,2486803306,3492910-26318375-8472788-15438440,Tokyo,(not set),GA183940791.1692329861,mobile,GoogleHotelAds / referral
2023/12/23,S140149,横浜みなとみらい万葉倶楽部,34100,2487037882,3478234-26026601-8336701-15185355,Tokyo,Hachioji,GA183940791.1692329861,mobile,tour.ne.jp / referral
2023/10/10,S131007,東急ステイ新宿イーストサイド,12900,2486736929,3467983-25496086-8311519-14765694,Tokyo,(not set),GA183940791.1692329861,mobile,tour.ne.jp / referral
2024/1/4,S130081,京王プラザホテル,25850,2487041866,3499433-26420548-8500636-15518126,Tokyo,Hachioji,GA183940791.1692329861,mobile,tour.ne.jp / referral
2023/12/4,S270251,ザ パーク フロント ホテル アット ユニバーサル・スタジオ・ジャパン,18150,2486976287,3487486-26117553-8455995-15262992,Saitama,Kawagoe,GA1841325731.1701224903,mobile,google / cpc
2023/12/5,S270251,ザ パーク フロント ホテル アット ユニバーサル・スタジオ・ジャパン,23100,2486960449,3487486-26117554-8455995-15262993,Saitama,Kawagoe,GA1841325731.1701224903,mobile,google / cpc
2023/12/4,S270251,ザ パーク フロント ホテル アット ユニバーサル・スタジオ・ジャパン,18150,2486976216,3487486-26117553-8455995-15262992,Saitama,Kawagoe,GA1841325731.1701224903,mobile,google / cpc
2023/12/4,S270251,ザ パーク フロント ホテル アット ユニバーサル・スタジオ・ジャパン,18150,2486976207,3487486-26117553-8455995-15262992,Saitama,Kawagoe,GA1841325731.1701224903,mobile,google / cpc
2023/12/4,S270251,ザ パーク フロント ホテル アット ユニバーサル・スタジオ・ジャパン,18150,2486976231,3487486-26117553-8455995-15262992,Saitama,Kawagoe,GA1841325731.1701224903,mobile,google / cpc
2023/11/10,S460066,国民宿舎おきえらぶフローラルホテル,23980,2486862017,3488544-26116599-8463409-15262092,Kagoshima,(not set),GA1841953068.1687814669,desktop,atrrd.valuecommerce.com / referral
2023/11/6,S460066,国民宿舎おきえらぶフローラルホテル,23980,2486845369,3488544-26116599-8463409-15262092,Kagoshima,Kagoshima,GA1841953068.1687814669,desktop,google / cpc
2023/11/6,S460066,国民宿舎おきえらぶフローラルホテル,23980,2486845385,3488544-26116599-8463409-15262092,Kagoshima,Kagoshima,GA1841953068.1687814669,desktop,google / cpc
2023/11/10,S460066,国民宿舎おきえらぶフローラルホテル,23980,2486862033,3488544-26116599-8463409-15262092,Kagoshima,(not set),GA1841953068.1687814669,desktop,google / organic
2023/11/10,S460066,国民宿舎おきえらぶフローラルホテル,23980,2486862073,3488544-26116599-8463409-15262092,Kagoshima,(not set),GA1841953068.1687814669,desktop,atrrd.valuecommerce.com / referral
2023/11/10,S460066,国民宿舎おきえらぶフローラルホテル,19580,2486862022,3488544-26116540-8463409-15262041,Kagoshima,(not set),GA1841953068.1687814669,desktop,google / organic
2023/11/6,S460066,国民宿舎おきえらぶフローラルホテル,11990,2486845377,3488544-26116599-8463409-15262092,Kagoshima,Kagoshima,GA1841953068.1687814669,desktop,google / cpc
2023/11/6,S460066,国民宿舎おきえらぶフローラルホテル,11990,2486845265,3488544-26116599-8463409-15262092,Kagoshima,Kagoshima,GA1841953068.1687814669,desktop,google / cpc
2023/10/19,S270083,ホテルアウィーナ大阪,21440,2486762316,3488517-26156424-8463366-15296119,Tokyo,(not set),GA1842849465.1677252958,mobile,tour.ne.jp / referral
2023/11/4,S270131,ヴィアイン心斎橋,18480,2486857957,3451741-25205735-8268830-14554864,Tokyo,(not set),GA1842849465.1677252958,mobile,tour.ne.jp / referral
2023/10/15,S270446,ホテルＷＢＦなんば元町,5400,2486747358,3442804-25121946-8157014-14497911,Chiba,Chiba,GA1842849465.1677252958,mobile,tour.ne.jp / referral
2023/11/4,S270401,ヴィアイン心斎橋四ツ橋,22000,2486857697,3451741-25206660-8268830-14555370,Tokyo,(not set),GA1842849465.1677252958,mobile,tour.ne.jp / referral
2023/10/18,S270449,ホテルＷＢＦ本町,28600,2486763923,3497034-26331173-8494703-15447768,Chiba,Chiba,GA1842849465.1677252958,mobile,tour.ne.jp / referral
2023/12/6,S040146,リッチモンドホテルプレミア仙台駅前,9370,2486964536,3491895-26294188-8470998-15416742,Ehime,Matsuyama,GA1843346307.1693567432,desktop,tour.ne.jp / referral
2023/12/27,S120083,ホテルフランクス,11550,2487059427,3487868-26161186-8462412-15300060,Ehime,Matsuyama,GA1843346307.1693567432,desktop,tour.ne.jp / referral
2023/10/3,S140578,三井ガーデンホテル横浜みなとみらいプレミア,40700,2486687368,3494860-26336233-8477929-15452029,Ehime,Matsuyama,GA1843346307.1693567432,desktop,tour.ne.jp / referral
2023/12/6,S040146,リッチモンドホテルプレミア仙台駅前,12370,2486964457,3491895-26294188-8470998-15416742,Ehime,Matsuyama,GA1843346307.1693567432,desktop,tour.ne.jp / referral
2023/12/6,S040146,リッチモンドホテルプレミア仙台駅前,22370,2486964525,3491895-26294188-8470998-15416742,Ehime,Matsuyama,GA1843346307.1693567432,desktop,tour.ne.jp / referral
2023/10/13,S250009,ホテルボストンプラザ草津 びわ湖,8250,2486754742,3488577-26033986-8463455-15190464,Shiga,Ritto,GA1844076679.1683687270,desktop,yahoo / cpc
2023/12/7,S250009,ホテルボストンプラザ草津 びわ湖,5170,2486966616,3488577-26033987-8463455-15190465,Ibaraki,Inashiki,GA1844076679.1683687270,desktop,yahoo / cpc
2023/11/27,S270039,リーガロイヤルホテル,19000,KA2029280l,0-1001640300-0-1000331760,Ibaraki,Inashiki,GA1844076679.1683687270,desktop,yahoo / cpc
2023/12/20,S330031,倉敷ロイヤルアートホテル,20900,2487039619,3493081-26320182-8473062-15439799,Ibaraki,Inashiki,GA1844076679.1683687270,desktop,yahoo / cpc
2023/10/18,S250009,ホテルボストンプラザ草津 びわ湖,5720,2486761879,3488577-26033987-8463455-15190465,Shiga,Ritto,GA1844076679.1683687270,desktop,yahoo / cpc
2023/11/10,S130008,レム日比谷,46750,2486865654,3500849-26489477-8503958-15578555,Tokyo,(not set),GA1846093829.1657491075,mobile,yahoo / cpc
2023/10/28,S280002,ホテルヴィスキオ尼崎 ｂｙ ＧＲＡＮＶＩＡ,9790,2486807746,3451743-25227318-8268832-14569522,Tokyo,(not set),GA1846093829.1657491075,mobile,yahoo / cpc
2023/10/20,S280007,宝塚ワシントンホテル,19800,2486799171,3451743-25197349-8268832-14547655,Tokyo,(not set),GA1846093829.1657491075,mobile,yahoo / cpc
2023/10/1,S280002,ホテルヴィスキオ尼崎 ｂｙ ＧＲＡＮＶＩＡ,22990,2486692154,3451743-25227318-8268832-14569522,Mie,Toba,GA1846093829.1657491075,mobile,yahoo / cpc
2023/12/1,S130008,レム日比谷,31900,2486947071,3500849-26489477-8503958-15578555,Kyoto,Miyazu,GA1846093829.1657491075,mobile,yahoo / cpc
2023/10/1,S270335,ホテルヴィスキオ大阪 ｂｙ ＧＲＡＮＶＩＡ,30250,2486692915,3451741-25175975-8268830-14534624,Mie,Toba,GA1846093829.1657491075,mobile,yahoo / cpc
2023/11/11,S010835,ホテル・トリフィート小樽運河,9570,2486865253,3453835-25118531-8274882-14495174,Aomori,Misawa,GA1850407596.1699661817,mobile,sp.club-off.com / referral
2023/11/13,S010835,ホテル・トリフィート小樽運河,9570,2486890433,3453835-25118531-8274882-14495174,Shimane,Matsue,GA1850407596.1699661817,mobile,sp.club-off.com / referral
2023/11/11,S010835,ホテル・トリフィート小樽運河,19800,2486865287,3490955-26147833-8468940-15288200,Aomori,Misawa,GA1850407596.1699661817,mobile,sp.club-off.com / referral
2023/11/11,S010835,ホテル・トリフィート小樽運河,9570,2486865334,3453835-25118531-8274882-14495174,Aomori,Misawa,GA1850407596.1699661817,mobile,sp.club-off.com / referral
2023/11/11,S010835,ホテル・トリフィート小樽運河,9570,2486865271,3453835-25118531-8274882-14495174,Aomori,Misawa,GA1850407596.1699661817,mobile,sp.club-off.com / referral
2023/11/8,S140028,新横浜プリンスホテル,10120,2486871139,3497103-26402228-8494829-15503382,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/11/8,S130580,二子玉川エクセルホテル東急,15500,2486871162,3493014-26363579-8472956-15473192,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/12/28,S140028,新横浜プリンスホテル,8250,2487051124,3502864-26653050-8538371-15726500,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/12/27,S140001,横浜ベイシェラトンホテル＆タワーズ,83490,KA7029507z,0-1001184202-0-1000158545,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/12/28,S140028,新横浜プリンスホテル,8250,2487051128,3502864-26653050-8538371-15726500,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/11/8,S140028,新横浜プリンスホテル,10120,2486871130,3497103-26402228-8494829-15503382,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/11/8,S130580,二子玉川エクセルホテル東急,15300,2486871164,3488593-26095722-8463469-15243393,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/12/27,S140001,横浜ベイシェラトンホテル＆タワーズ,53100,2487058897,3502408-26547220-8524927-15631394,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/12/28,S140028,新横浜プリンスホテル,8250,2487051055,3502864-26653050-8538371-15726500,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/12/28,S140028,新横浜プリンスホテル,8250,2487051136,3502864-26653050-8538371-15726500,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/9/28,S110005,ロイヤルパインズホテル浦和,12100,2486669422,3467323-25604799-8309715-14855091,Mie,Iga,GA1850848189.1692075321,desktop,tripadvisor / referral
2023/11/22,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,13500,KA00292387,0-1001192669-0-1000258959,Gunma,Maebashi,GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/11/16,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,16500,KA00291836,0-1001192670-0-1000258959,Osaka,Osaka,GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/11/22,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,14500,KA6029236r,0-1001192669-0-1000258959,Hiroshima,Higashihiroshima,GA1850921506.1699846617,mobile,tour.ne.jp / referral
2023/11/13,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,24000,KA20291538,0-1001192670-0-1000258959,Niigata,Murakami,GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/11/16,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,20500,KA5029185v,0-1001192670-0-1000258959,Tokyo,(not set),GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/11/22,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,21500,KA1029236p,0-1001192669-0-1000258959,Hiroshima,Higashihiroshima,GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/11/14,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,16500,KA1029167w,0-1001192670-0-1000258959,Hokkaido,Muroran,GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/11/15,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,24500,KA20291733,0-1001192669-0-1000258959,Tokyo,(not set),GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/11/27,S270404,リーベルホテル アット ユニバーサル・スタジオ・ジャパン,15500,KA8029284a,0-1001192670-0-1000258959,Hokkaido,(not set),GA1850921506.1699846617,mobile,m.mail.yahoo.co.jp / referral
2023/10/16,S120337,日和ホテル舞浜,15300,2486778210,3495650-26342925-8490943-15457247,Ibaraki,Mito,GA1851366313.1694786085,mobile,google / cpc
2023/10/21,S130173,ホテルイースト２１東京,16500,2486793564,3489203-26182184-8465036-15318547,Tokyo,(not set),GA1851366313.1694786085,mobile,google / cpc
2023/10/17,S130935,ファーイーストビレッジホテル東京有明,8360,2486772685,3494735-26333660-8477579-15449921,Tochigi,Oyama,GA1851366313.1694786085,mobile,google / organic
