name,title,summary,url,ido,keido
あかん遊久の里鶴雅, あかん遊久の里鶴雅 阿寒湖の絶景を一望、5つの棟に多彩な客室を有する温泉旅館,阿寒湖の西側に位置する「あかん遊久の里鶴雅」。果てしなく広がる阿寒湖の情景、その先には阿寒の山並みを望みます。爽やかな朝陽を眺め、夜には満天の星空を仰ぎながら、優雅な時間をお過ごしください。この美しい情景の中で、あなただけの素敵な物語を見つけていただけますように。長旅の疲れを癒す温泉と山海の美味、日本の旅館文化を継承するおもてなしを、心ゆくまでご堪能ください。,https://www.ikyu.com/00000872/,43.434855,144.090761
庄川温泉風流味道座敷　ゆめつづり, 庄川温泉風流味道座敷　ゆめつづり 全館畳廊下が心地良い、砺波平野の奥座敷にひっそりと佇む温泉宿,ようこそ夢時間の入り口へ。どうぞお靴を脱いでそのままお上がりください。やわらかな畳の優しさを素足で感じていただく“ゆめつづり”のおもてなしはここからはじまります。,https://www.ikyu.com/00000873/,36.576619,136.992558
下呂温泉 湯之島館, 下呂温泉 湯之島館 下呂温泉を一望、5万坪の木立に佇む登録有形文化財の宿,下呂富士と呼ばれる湯之島山を背景に、しっとりとした落ち着きを漂わせる「下呂温泉 湯之島館」。昭和六年に、五万坪を越す敷地に建てられたその構えは、随所に贅が尽くされた雅趣ゆたかな数奇屋造りで、世紀を超えた今もなお、昭和初期のロマンが感じられます。古湯情緒が漂う中、ゆったりとした時間をお過ごしくださいませ。,https://www.ikyu.com/00000874/,35.812051,137.241952
下呂温泉 川上屋花水亭, 下呂温泉 川上屋花水亭 竹林に佇む数奇屋造りの隠れ湯宿で、名湯・下呂の湯を愉しむ,季節のうつろいにこころ和ませ、やさしく染まる飛騨の里。新緑の清々しさ、満天の星のきらめき、華やかな錦の彩り、美しき風花の舞い…。大自然の山懐に抱かれ、花鳥風月に心寄り添い、一枝の花にまで、あどけなき境地に遊んで…。下呂の温泉街からほんの少し離れた飛騨川河畔に隠れ家、下呂温泉 川上屋花水亭はあります。竹林を抜けたどりつく昔ながらの日本の落ち着いた佇まい。情緒・風情を大切に日本の宿が皆様をお出迎え致します。,https://www.ikyu.com/00000875/,35.811965,137.236237
ホテル森の風鶯宿, ホテル森の風鶯宿 広大な英国式ガーデンで四季の美に癒される岩手の本格温泉ホテル,ようこそ銀河高原へ。森のさわやかな風がお出迎え。ホテル森の風鶯宿がお届けする、さわやかで、涼やかな風。いつまでも心にのこる、旅のひとときを鶯宿の新しい風が、あなたを包み込みます。,https://www.ikyu.com/00000876/,39.638458,140.933823
十勝川温泉 第一ホテル, 十勝川温泉 第一ホテル 雄大な十勝川の風景と日本で唯一の「モール温泉」に癒される,湯と真ごころが息づく、感動の宿。こんこんと湧き出るやわらかな湯の恵みは、美人湯と呼ばれる日本で唯一のモール温泉。十勝の豊かな自然に囲まれた、ここ「豊洲亭」ではこだわりのお料理、露天風呂付き客室、専用ラウンジをご用意してお待ちしております。 和モダン館「豆陽亭」には、和の安らぎを大切にしたお部屋もございます。十勝川温泉 第一ホテルくつろぎのひとときを心ゆくまでお愉しみください。,https://www.ikyu.com/00000877/,42.932864,143.296932
ホテル清風苑, ホテル清風苑 夕食は部屋又は個室確約。家族連れにも快適な月岡温泉の旅館,四季折々に千変万化するやわらかな自然、そして人の心。目の前に拡がる世界へ一歩、足を踏み出せば千夜一秒物語。一瞬にも心は歌い、感動が踊り、登場するあなたと私は自分を楽しむために美しい欲を呼吸している。もしもあなたが望むなら、何十億という人々が平安のころより祈り捧げ続けてきた希望のプラネタリウムへ招待しよう。心をくすぐる雅の空間がそっとあなたの中に…。もっと自由に、もっと雅やかに、もっと粋に。新・雅宣言。,https://www.ikyu.com/00000878/,37.878454,139.310201
サロマ湖鶴雅リゾート, サロマ湖鶴雅リゾート オホーツクの⾃然と溶け合う全室レイクビューのリゾートホテル,サロマ湖の畔に建つ、ゆっくりとした時間が流れる「サロマ湖鶴雅リゾート」。視界をさえぎるものがなく、目の前には水平線が広がるだけ。夕景の素晴らしさが胸を打つのは、何もない潔さ、何もしない贅沢な時間が流れているからなのでしょう。日常を忘れ、至福の休日をゆったりとお過ごしください。,https://www.ikyu.com/00000879/,44.124754,143.970844
京王プラザホテル八王子, 京王プラザホテル八王子 八王子駅北口前、施設＆サービス充実の総合シティホテル,充実した設備と心のこもったおもてなしでやすらぎに満ちたひとときを演出する京王プラザホテル八王子。真のくつろぎをお楽しみください。・京王線京王八王子駅下車徒歩3分・JR八王子駅北口前,https://www.ikyu.com/00000880/,35.656482,139.340659
ホテルニューオータニ鳥取, ホテルニューオータニ鳥取 鳥取駅より徒歩4分。旅の疲れを癒す観光の拠点に最適なホテル,豊かな自然に囲まれた歴史の街、鳥取。そこに調和するレンガ色のホテルニューオータニ鳥取は、あたたかな空気の流れる「人にやさしいホテル」です。,https://www.ikyu.com/00000882/,35.495457,134.225429
福山ニューキャッスルホテル, 福山ニューキャッスルホテル 福山駅徒歩1分。観光・ビジネス・記念日などお好きなホテルステイを,福山ニューキャッスルホテルは、お客様のスタイルにあわせてご利用いただけます。ゆっくりとおくつろぎいただける時間の中で、心やすらぐひとときをお過ごしください。,https://www.ikyu.com/00000883/,34.48843,133.360804
ホテル若水, ホテル若水 六甲山と武庫川河畔を一望できる、宝塚温泉の湯宿,時間を忘れるひとときと心に花咲くおもてなしを。文化の香り高い街、宝塚。開湯八百余年伝統のいで湯･宝塚温泉のぬくもりと六甲山系の山並みと武庫川河畔の眺め・・・。ここはまさに都会のリゾート。“選ばれた場所”ホテル若水へようこそ―。,https://www.ikyu.com/00000885/,34.807968,135.341477
離れの宿　よもぎ埜, 離れの宿　よもぎ埜 全室離れの純和風旅館で磐梯熱海温泉の名湯を思うままに楽しむ,ゆったりと　のんびりと　そして、ぜいたくに…離れの宿　よもぎ埜は、自然の趣と数奇屋造りの離れが見事に調和した、全室離れの純和風旅館です。蓬山に抱かれるように、レンガ塀で囲まれた2000坪の敷地の中に、全14室の「離れ」が点在しています。木々の息ぶきにふれながら、四季おりおりの表情をのぞかせる景観。心ゆくまでの静寂を・・・。,https://www.ikyu.com/00000886/,37.490179,140.258615
～語り部の聞ける宿～あえりあ遠野, ～語り部の聞ける宿～あえりあ遠野 JR遠野駅から徒歩8分。語り部による昔話が聴ける宿,温もり　感動　出逢い北上山地の大自然に息吹く永遠の田園都市遠野。柳田國男の「遠野物語」で知られる民話のふるさととしても有名です。心の癒しを求めて毎年多くの人々が訪れるこの地に、またひとつ出逢い、感動、そして安らぎを満喫するステージがここにあります。,https://www.ikyu.com/00000887/,39.328135,141.528245
ホテルニュー水戸屋, ホテルニュー水戸屋 仙台の奥座敷に佇む温泉宿、3つの大浴場の16趣の湯で温泉巡り,創業以来培って参りました「ゆとりの心」。あふれる自然の息吹、かわらない温泉の風情、郷の旬満載のお料理。旅の心地好さを感動とともに味わっていただく。 ホテルニュー水戸屋はその趣を大切にしています。,https://www.ikyu.com/00000889/,38.227297,140.719154
茶寮宗園," 茶寮宗園 8,000坪の敷地に立つ、建築美と風情を感じる宿で過ごす贅沢",茶寮宗園は約八千坪の敷地全体が日本庭園の様相になっており、館の何処からもその和の風情を四季に合わせてお楽しみいただけます。建物は純和風の数奇屋造り、自然と一体化した日本建築の粋が集められています。,https://www.ikyu.com/00000890/,38.226295,140.723774
仙郷楼, 仙郷楼 箱根仙石原で歴史を紡ぐ老舗温泉旅館で、絶景と白濁湯を楽しむ,当館は明治3年、現在地より少し下の南甫園の地に石村旅館として開業しました。当主は江戸時代、箱根裏関所の常番頭をしており、明治初期に大涌谷で温泉開発をし、そこより引湯し湯治場として営業をはじめたものです。大正2年この地に移り、仙郷楼と改称しました。 このため私共は仙石元湯場といわれます。戦前の仙石原は政財界の方々の特殊地域であり眼前の仙石ゴルフコースは昭和天皇が各国外交団と共にプレーをなされました。当館を御利用された方々は政財界人、画家、文学者も多く渋沢栄一、大倉喜八郎、住友吉左衛門、山縣有朋、原敬、平沼騏一郎、また結城素明、小室翠雲、鏑木清方、安井曾太郎、徳富蘇峰、久米正男、海音寺潮五郎、高見順などです。（敬称は省略）この地仙石原は富士箱根伊豆国立公園の特別地区にあたり環境規制の強いところであります。そのため建物の高さ制限、色、装飾あるいは看板なども強く制限されています。 当館の前面には箱根外輪山がひろがり、緑濃く、裏山は秋には紅葉が美しく、敷地1万5千坪にはつつじ、しゃくなげ、ふじあるいはマメザクラなど数々の花々が季節ごとに咲き乱れます。 近くには箱根ガラスの森、箱根湿生花園、星の王子さまミュージアム、ポーラ美術館、芦ノ湖、大涌谷、金時山やゴルフ場（箱根湖畔ゴルフコース、箱根カントリークラブ、大箱根カントリークラブ、仙石ゴルフコース）などハイキングやゴルフ、テニスなどのスポーツ、また美術鑑賞などにも最適でございます。,https://www.ikyu.com/00000891/,35.263626,139.015201
ホテルメトロポリタン秋田, ホテルメトロポリタン秋田 秋田駅より徒歩2分。郷土色を取り入れた快適で洗練された空間,秋田駅つづきの「ホテルメトロポリタン秋田」は、快適な宿泊機能と、最新設備の宴会場、結婚式場、レストラン、バーにショッピングプラザを備えた新しいタイプのシティホテルです。全館すみずみまで温かいハートを敷きつめ、秋田でのご滞在が思い出深いものになりますように、心ゆくまでのお寛ぎをお約束します。,https://www.ikyu.com/00000892/,39.717859,140.128765
萩の宿　常茂恵, 萩の宿　常茂恵 大正14年創業。萩の歴史や文化を感じ、日本の美を味わう迎賓館,常茂恵は宿そのものが、萩・城下町をイメージしています。館内では萩の歴史や文化を感じていただき、お部屋では和のしつらえの中、日本庭園を眺めながら萩前の海の幸を味わっていただきます。1925年の創業以来、常茂恵が一途に守り受け継いできたもの、伝えてゆきたいもの。それは、萩の迎賓館としてお客様をお迎えする心構えであり、「ただいま」とお客様よりお声がけをいただけるような宿でありたいと願っております。,https://www.ikyu.com/00000893/,34.417471,131.405653
羽田エクセルホテル東急, 羽田エクセルホテル東急 空港の出発ロビー直結。ビジネス・レジャーの前後泊に最適,飛行機の出発ロビーに直結した、この上ないロケーションに、これまでにない利便性、そしてのびやかな開放感。羽田エクセルホテル東急。リザーブしたかった、このゆとり、このやすらぎ。空の旅に続く、リラックスの新しいカタチが、ここにあります。,https://www.ikyu.com/00000894/,35.553417,139.786899
上林ホテル仙壽閣, 上林ホテル仙壽閣 長野県内最大級の湧出量を誇る、源泉掛け流しの湯を心行くまで,あらたな出会い、ひとつの物語り。上林ホテル仙壽閣。物語は、出会いから生まれました。それは、1929年（昭和4年）のこと。初代の長野電鉄社長・神津藤平がノルウェーのヘルゼット中尉にめぐりあったことに始まります。上林でのこの出会いによって、ヨーロッパと日本の文化がふれあい、まったく新しい文化を、あるいは空間が創造されてゆきました。それは、初めて和風の旅館に洋風のホテルの文化がとり入れられた画期的な出来事だったのです。そしてまた、この出会いののちに今では国内有数の国際的リゾートとして、知られる上林温泉と志賀高原開発のプロローグとなったのです。,https://www.ikyu.com/00000895/,36.729324,138.443166
釧路プリンスホテル, 釧路プリンスホテル 釧路市役所前バス停すぐのホテル、朝食は市街と海を望むレストランで,"27,000ヘクタールにもおよぶ自然の宝庫、釧路湿原国立公園が北東に広がる、自然とロマンの街・釧路。釧路湿原の雄大な景観や、豊富な水揚量を誇る釧路港、ウォーターフロントの新しい表情など、東北海道を代表する観光都市として多彩な魅力が皆さまをお迎えいたします。 少し北に足をのばせば摩周湖、阿寒湖、屈斜路湖･･･と、さらなる自然の景勝をお楽しみいただけます。 釧路プリンスホテル は、交通至便な都市に位置し、釧路市役所に隣接したシティホテル。観光の拠点として長期のご滞在はもちろん、ビジネスでのご宿泊、ご宴会などに幅広くご利用いただけます。",https://www.ikyu.com/00000896/,42.984726,144.380414
ANAクラウンプラザホテル広島, ANAクラウンプラザホテル広島 平和大通りに面し、平和記念公園も徒歩圏内の好ロケーション,2023年2月15日、クラブフロアにご宿泊のお客様専用の「クラブラウンジ」がホテル最上階22階にオープンしました。ANAクラウンプラザホテル広島は広島市の中心「平和大通り」に面し、交通の便もよく周囲にはオフィス街、繁華街、平和記念館など立地条件にも恵まれています。快適に過ごしていただくため、アイウォーマーや入浴剤などが揃うスリープアドバンテージアメニティや枕、アロマの種類をお選びいただけるサービスをご利用いただけます。,https://www.ikyu.com/00000897/,34.390404,132.456885
庭園と感動の宿　富士山温泉　ホテル鐘山苑, 庭園と感動の宿　富士山温泉　ホテル鐘山苑 雄大な富士山麓に立つ、自然が美しい日本庭園を設えた温泉旅館,雄大な富士の大自然と、そこに宝石のように点在する湖。東京都心より100kmの位置にあり、各高速道路によって首都圏と直結している富士五湖は、新日本観光地百選の第一位にも選ばれた日本を代表するリゾート地です。庭園と感動の宿　富士山温泉　ホテル鐘山苑は、この素晴らしい環境に恵まれた富士五湖の地で、感動をテーマとした真心のおもてなしをモットーにお客様をお迎えしております。,https://www.ikyu.com/00000899/,35.466791,138.813498
あかん鶴雅別荘　鄙の座, あかん鶴雅別荘　鄙の座 阿寒湖温泉街に佇む、全室露天風呂付のドリンクインクルーシブ,鄙とは、故郷のこと　いつも心のどこかにあって忘れ得ない望卿への想い。懐かしく温かく故郷でゆるりと心が解き放たれるように「あかん鶴雅別荘　鄙の座」は皆様のこころの故郷としてお迎えいたします。,https://www.ikyu.com/00000900/,43.433068,144.097864
四万温泉　時わすれの宿　佳元, 四万温泉　時わすれの宿　佳元 温泉街の喧騒を離れ、地元産にこだわった料理を味わう1日8組限定の宿,飴色の灯りがともる小さな門をくぐれば、研き込まれた木のぬくもりに包まれる。ほのかに漂う懐かしさに身をゆだねゆるりと、心を解き放つ湯の里、四万の森の中静寂のかくれ家、四万温泉　時わすれの宿　佳元。,https://www.ikyu.com/00000901/,36.690328,138.774226
福一, 福一 創業400年。伊香保温泉有数の黄金・白銀の二湯を楽しめる老舗旅館,創業四百四十年。高層階から見渡せる山脈や、美しい山並みをお愉しみ頂ける露天風呂は当館ならでは。3つの貸切風呂、趣向の異なる客室多数有。古来より女性によい「子宝の湯」といわれており、病気の療養によいといわれる「黄金の湯」と、健康増進に良い湯といわれる「白銀の湯」の二湯を楽しめる伊香保では数少ない湯宿です。長年培ったおもてなしとお料理を、大切な思い出のひとときにぜひご利用ください。,https://www.ikyu.com/00000902/,36.496191,138.914769
信玄の湯　湯村温泉　常磐ホテル," 信玄の湯　湯村温泉　常磐ホテル 3,000坪の日本庭園を望む湯浴みが叶う露天風呂を持つ宿",緑豊な自然と文化に恵まれた甲府。武田信玄ゆかりの古刹・名刹や山梨県立美術館、ぶどう園など、豊に成熟した町ならではの深い香りと味わいをお楽しみ下さい。しっとりと落ち着いた日本庭園を持つ甲府の迎賓館として、常磐ホテルは真心こめて皆様をお迎えいたします。,https://www.ikyu.com/00000904/,35.679369,138.548883
季一遊, 季一遊 秘密の浜辺「弓ヶ浜」で白浜の美しい景色と伊豆の恵みを味わう,旅先で、ゆっくりするなら畳がいい。ちょっと優雅なリゾートのくつろぎも欲しい。そんな旅への憧れをギュッと凝縮して、心地よい宿をつくりました。浴衣でくつろいで、ホテルの楽しさもある弓ヶ浜を望む宿・季一遊。目の前に広がる太平洋と伊豆の恵みに包まれて、気ままに季節を遊ぶ。にぎやかな伊豆を下り、静かな秘密の浜辺「弓ヶ浜」に行きませんか。もう一つの伊豆がここにあります。,https://www.ikyu.com/00000905/,34.631585,138.887402
文化財の宿　新井旅館, 文化財の宿　新井旅館 創業明治5年。伊豆・修善寺にある登録文化財の宿,新井旅館三代目館主は文人墨客と親交が厚く、日本画や文学など数多くの作品が新井旅館で生まれました。芸術家の感性は建物や庭園にも生かされ、貴重な文化遺産となっています。,https://www.ikyu.com/00000906/,34.970497,138.926686
森の入り江の離れ宿　無雙庵枇杷, 森の入り江の離れ宿　無雙庵枇杷 全室源泉掛け流し露天風呂付。全8棟の古民家風離れのおこもり宿,"自然をそのまま残した山に四季折々の花。離れ家の宿、かけ流しの源泉、海を見わたす森、手かごを持って季節の実りをお楽しみいただける6,000坪に広がる遊歩道。街の暮らしで忘れていたものを取り戻す、ふる里のような宿。従業員一同皆さまにお目にかかれる日を、今から心待ちにしております。",https://www.ikyu.com/00000908/,34.915003,138.791323
那須高原の宿　山水閣, 那須高原の宿　山水閣 那須御用邸近く、木造建築がクラシカルな雰囲気の温泉旅館,心から寛げる時間をお客様にゆっくりと過ごしていただきたい。その想いを一つ一つ積み重ねながら今の山水閣という宿が出来上がってまいりました。昭和初期に建てられた古い木造建築は良しも悪きも紙一重で持ち合わせております。 木枠の窓から少し隙間風があったり、鴨居は堂々と低い所にあったり、階段が申し訳なさそうに軋みを奏でたりもしています。これらを風情と捉えていただければ私達にとっては、とてもありがたく嬉しいことです。これから先、何年もかけて少しづつ手を加え、新しい表情を見せていく中でこの建物の良い所は残していこうと思います。,https://www.ikyu.com/00000910/,37.08812,140.011228
男鹿温泉　結いの宿　別邸つばき, 男鹿温泉　結いの宿　別邸つばき 全室オーシャンビュー。男鹿の山海の幸と温泉に癒される,地産・地食の中で、料理長の工夫とひと手間を加えた旬のお料理をご用意しております。男鹿・秋田が誇る自慢の一品を心ゆくまでお楽しみくださいませ。,https://www.ikyu.com/00000911/,39.97615,139.743581
萬国屋, 萬国屋 創業三百余年、山形県にある数奇屋造りの純和風旅館,開湯より千年…。今も人々に日本の原風景のなつかしさとやすらぎを教えてくれる「あつみ温泉」。萬国屋は創業以来、三百余年の長きにわたり、その自然のおおらかさと、あつみの文化を守り続けています。,https://www.ikyu.com/00000912/,38.61491,139.607034
湯めぐりの宿　吉春, 湯めぐりの宿　吉春 伊豆長岡の宿で貸切露天風呂や足湯・寝湯など全10の湯処を巡る,湯めぐりが楽しめる和の情緒たっぷりの自然味豊かな温泉宿。趣の異なる5つの貸切露天はカップルからグループまで幅広い層に人気。館内には露天風呂付特別室が10部屋あり、いずれも10帖以上の広々としたオープンテラスで湯上り処としてのんびりとした時間をお過ごしいただけます。お食事は、駿河湾でとれた魚介類など、その地元の食材を十分にいかした半懐石料理をお楽しみいただけます。,https://www.ikyu.com/00000913/,35.035601,138.930243
四季彩一力　～磐梯熱海温泉　創業百余年の老舗旅館～, 四季彩一力　～磐梯熱海温泉　創業百余年の老舗旅館～ 磐梯熱海温泉の四季の彩りと共に、伝統とモダンが織りなす老舗旅館,雄大な自然に抱かれた湯の郷・磐梯熱海温泉。美しい山並みに囲まれた悠久の静けさ。猪苗代湖より流れ来る清流五百川。その支流のおだやかな流れを懐に湛え、四季折々に美しい彩りを魅せる「四季彩一力」。季節の旬が香るお料理をはじめ、心身を優しくつつむ出湯、そして心ときめかすおもてなしの数々…。四季の彩りをたずさえて、みなさまのお越しを心よりお待ちいたしております。,https://www.ikyu.com/00000914/,37.482909,140.268429
ホテル　サイプレス軽井沢, ホテル　サイプレス軽井沢 優雅な時の流れを感じさせるリゾートで、軽井沢ステイを満喫,白樺並木を吹き抜ける緑風と太陽に包まれながら過ごす軽井沢。浅間山、鬼押出し、白糸の滝、塩沢湖など、訪れる人々にシーズンを通して自然のやすらぎを感じさせてくれます。テニスやゴルフ、乗馬やスキー、サイクリングやトレッキング…。四季折々の趣向に合わせたスポーツやカルチャーが楽しめます。この高級リゾート地で過ごすにふさわしいホテル。それが「サイプレス軽井沢」なのです。,https://www.ikyu.com/00000916/,36.344478,138.626883
苗場プリンスホテル, 苗場プリンスホテル 苗場スキー場に隣接する、春夏秋冬すべての季節のリゾートホテル,"全1,216室の客室を誇る苗場プリンスホテル。ゲレンデ直結で楽々アクセス、気分に合わせて選べる22のレストラン。温泉、ショッピング、スノーラフティング、雪上車によるナイトツアーなど、誰もが楽しめるエンターテインメントリゾートホテルです。",https://www.ikyu.com/00000917/,36.79207,138.784632
新富良野プリンスホテル, 新富良野プリンスホテル 季節の彩をまとった富良野の大地を楽しむ体験型リゾートホテル,北海道の雄大な自然に抱かれ、四季を通して楽しめるリゾート地、富良野。雄大な十勝岳や富良野盆地が一望でき、西側の客室からは新緑から紅葉まで楽しめる豊かな森が広がってます。スポーツ基地として、また観光の基点としてご利用ください。,https://www.ikyu.com/00000918/,43.323269,142.354832
ヒルトンニセコビレッジ, ヒルトンニセコビレッジ 羊蹄山を望むプレミアムマウンテンリゾート,北海道を代表する秀峰・羊蹄山を正面に望み、ニセコ連山の主峰・ニセコアンヌプリの山麓に広がるリゾートエリアの中心に位置するヒルトンニセコビレッジでは、春～秋はゴルフ・テニス・乗馬・川下り・熱気球をはじめとする数々のアウトドアスポーツ、冬は一面の銀世界とゴンドラがホテル直結という好立地でスキーをお楽しみいただけます。また、北海道で唯一、4つ星温泉ソムリエのおすすめとして紹介された、羊蹄山を望む自家源泉かけ流し露天風呂は、ご宿泊の方なら無料でご利用いただけます。日本を代表するニセコのスキーリゾートとして、皆様に特別なリゾート体験をお約束いたします。,https://www.ikyu.com/00000919/,42.845552,140.685478
函館大沼プリンスホテル, 函館大沼プリンスホテル 大沼国定公園の森と湖に囲まれたアクティビティを愉しめるリゾート,森と湖に囲まれた北海道を代表するリゾート地、函館大沼。この雄大な自然の中にたたずむ函館大沼プリンスホテル。森と湖にいだかれて過ごすさわやかな1日。温泉露天風呂でのくつろぎもお楽しみいただけます。,https://www.ikyu.com/00000920/,41.997248,140.649589
水上高原ホテル200, 水上高原ホテル200 客室から日本百名山の絶景を堪能できる、森の高原リゾート,尾瀬国立公園から車で約50分、200万坪の大自然の中、隠れ家の様に佇む標高966ｍの高原リゾート。客室からは日本百名山の谷川岳・武尊山など、四季折々の美しさを感じる雄大な絶景が一望できる。ゴルフ・スキー・多彩なアクティビティ、ph値の高い美肌の湯の温泉、スタイルにあわせ選べるレストランなど癒しと寛ぎ、そして家族の絆を感じるひとときをご提供いたします。,https://www.ikyu.com/00000921/,36.855281,139.076187
嬬恋プリンスホテル, 嬬恋プリンスホテル 嬬恋高原で浅間山や四阿山など美しい山々を望む絶景の湯浴み,"標高1,100ｍの嬬恋高原にある本白根温泉。爽快なそよ風を感じ、ゆったりとした休日お過ごしいただけるリゾートホテル。ゴルフ場も隣接しており、スポーツもお楽しみいただけます。",https://www.ikyu.com/00000922/,36.554896,138.544641
嬬恋プリンスホテル, 嬬恋プリンスホテル 嬬恋高原で浅間山や四阿山など美しい山々を望む絶景の湯浴み,"標高1,100ｍの嬬恋高原にある本白根温泉。爽快なそよ風を感じ、ゆったりとした休日お過ごしいただけるリゾートホテル。ゴルフ場も隣接しており、スポーツもお楽しみいただけます。",https://www.ikyu.com/00000922/,36.554896,138.544641
万座プリンスホテル," 万座プリンスホテル 標高1,800メートルに立つ天空の温泉郷で、癒しのひととき","標高1,800m、日本有数の高地温泉で絶景と湯を愉しむリゾートホテル。硫黄の香りと乳白色の湯に浸かりながら壮大な山々を望む露天風呂は圧巻。夜には降るような星空を天に頂き、星に包まれるような神秘のときをお過ごしいただけます。和、洋、ブッフェ3つのレストランをご用意。冬季にはパウダースノーを駆け降りるゲレンデやキッズパークでのアクティビティをお楽しみください。",https://www.ikyu.com/00000923/,36.637339,138.507463
ロックウッド・ホテル＆スパ [ 鯵ヶ沢高原温泉], ロックウッド・ホテル＆スパ [ 鯵ヶ沢高原温泉] 青森・岩木山で多彩なアクティビティが体験できる温泉リゾートホテル,雄大な自然の中に建つ北欧風のおしゃれなロックウッド・ホテル＆スパ。岩木山と日本海を一望できる高原のロケーションのなかリゾート気分を満喫できます。ゴルフコース、観光、海・山でのレジャー、スキー場、そして露天風呂付の温泉大浴場と四季折々にお楽しみいただけます。,https://www.ikyu.com/00000924/,40.695347,140.283005
野尻湖ホテル エルボスコ, 野尻湖ホテル エルボスコ 上信越高原国立公園の森と湖に抱かれる別荘のような隠れ家ホテル,野尻湖ホテル エルボスコは野尻湖の岬・松ヶ崎の森の中。上質な時間が流れる、静かなホテル。客室の大きなピクチャーウインドーからはコナラの森が広がり、樹木の間に湖が光ります。,https://www.ikyu.com/00000926/,36.834088,138.234186
志賀高原プリンスホテル, 志賀高原プリンスホテル ゲレンデまで0分。白銀の世界でウィンタースポーツを楽しみ尽くす,志賀高原焼額山スキー場に隣接している志賀高原プリンスホテル。東館・南館・西館の3つの異なるホテルでお客さまのニーズでご宿泊いただけます。スキー場へアクセス楽々でウィンターシーズンを楽しもう！【2023年～2024年シーズン 営業期間】＜志賀高原プリンスホテル＞東館　2023年12月23日（土）～2024年4月6日（土）泊まで南館　2023年12月9日（土）～2023年12月21日（木）泊まで西館　2023年12月22日（金）～2024年3月16日（土）泊まで＜志賀高原 焼額山スキー場＞2023年12月2日（土）～2024年5月6日（月）まで※降雪状況により変更となる場合がございます。【チェックイン／チェックアウト】チェックイン3:00P.M.／チェックアウト11:00A.M.,https://www.ikyu.com/00000927/,36.745433,138.516781
軽井沢プリンスホテル ウエスト, 軽井沢プリンスホテル ウエスト ショッピングモールが徒歩圏内。コテージも選べる軽井沢ステイ,"浅間山をはるかに望む軽井沢。ここでは、四季折々の自然を味わうことができます。軽井沢の想い出を分かちあう。大切な人に喜んでもらうために。そして、わたし自身も楽しむために。軽井沢で、ともに過ごすひとときと、その大切な想い出を分かち合う。＜ご案内＞ホテル ウエストに、テラスのある木々の枝や木漏れ日をイメージした新たな客室【デラックス テラス ツイン】と、四季の移ろいを感じられる温泉棟【MOMIJI HOT-SPRING】が誕生。※MOMIJI HOT-SPRINGとフィットネスルームは、イーストコテージ・イースト本館にご宿泊のお客さまはご利用になれません。ウエストコテージご宿泊のお客さまは、おとな1回￥2,000、こども(3才～12才未満)1回￥1,850が別途発生いたします。（6:00A.M.～7:00P.M.受付）",https://www.ikyu.com/00000928/,36.336595,138.63346
鴨川館, 鴨川館 泉質異なる2種の湯に癒され、「泊食分離」で好みの食を満喫,豊かな緑を湛える松林の中に、優美に佇む数奇屋造りの館・鴨川館。日本人の心が回帰する安らぎと懐かしさに真心のおもてなしを添えて、上質の旅をお届けいたします。,https://www.ikyu.com/00000929/,35.117827,140.121047
野の花亭　こむらさき, 野の花亭　こむらさき 5組限定、源泉掛け流し露天風呂付客室で寛ぐ伊豆下田温泉の宿,わずか５室だけの特別な空間。　全室露天風呂付客室。 どのお部屋も、【宿のこだわり】と【お客様の思い出】が共存しています。 ＜おもてなし＞と＜プライバシー＞の絶妙なバランスが心地よい― 野の花亭　こむらさきはそう感じていただけるような心尽くしのご対応であなたをお迎え致します。,https://www.ikyu.com/00000931/,34.680663,138.943433
白壁　和とモダンが織りなす里山の古民家, 白壁　和とモダンが織りなす里山の古民家 中伊豆・天城の美しい景観を愉しむ伝統×モダンの温泉旅館,当館では、日本人スタッフだけでなくアジア各国からのスタッフが、それぞれの文化の良さを生かした接遇を心がけております。異文化の魅力を感じながら、ほっと一息つける空間をご提供いたします。昭和29年より多くの文人に愛され文人の宿としても知られ、落着きのある佇まいでございます。お部屋のお風呂を含めて全ての温泉が源泉掛け流し。重さ53トンの溶岩で作った石の露天風呂、樹齢1200年の木をくりぬいて作った木の露天風呂などにつかった後は、伊豆の新鮮な海の幸、山の幸の名物料理を。天城遊歩道を歩くと昔ながらの山里の風景が広がっています。,https://www.ikyu.com/00000933/,34.890522,138.925821
ニセコノーザンリゾート・アンヌプリ, ニセコノーザンリゾート・アンヌプリ ニセコの四季を満喫できるオールシーズン型高原リゾート,世界トップクラスのパウダースノーの雪質を誇るニセコ。 豊かな自然に育まれたニセコアンヌプリ山麓に位置する、オールシーズン型高原リゾートホテル。 冬のみならず四季を通してお客様に愛され、楽しんでいただけるマウンテンリゾートとして、 北欧の「Scandinavian Chic」をベースに洗練されたデザインでお迎え致します。 大自然の雄大なリゾート空間に、ホテル自慢のお料理と源泉掛け流しの温泉で、 快適で素晴らしいニセコでの休暇をお約束いたします。,https://www.ikyu.com/00000934/,42.850405,140.644199
